"ID","Article_ID","Class","Source","Grain","ContinuousGrain","ContinuousGrain2","Quality","PrAb","NtaxaClass","NClass","LogNtempUnits","NtempUnits","Gradient","Sampling","Extent","LogExtent","Pred_SL","Type","Pred_ideal1","Pred_ideal2","Pred_ideal3","Study_ID","SLDiff1","SLDiff2","SLDiff3","SLRatio1","SLRatio2","SLRatio3"
"A167_P1_LAT_Insecta","A167","Insecta","A167_P1","small",1,1,"BALANCED","occurrence",1,1,4.70048036579242,110,"LAT","CONTINUOUS",1041.21,6.94813877737702,0.67730199836252,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-1.20588006447571,-1.09831726956348,-0.624916752315957,0.359658267635433,0.381445510643528,0.520113842631766
"A168_P1_LAT_Aves","A168","Aves","A168_P1","large",3,100,"BALANCED","occurrence",1,1,0.693147180559945,2,"LAT","TWO",2841.33,7.95202753139157,2.75241868355734,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.869236620719112,0.976799415631344,1.45019993287887,1.46157864280475,1.55011760306718,2.11363772954681
"A169_P1_LAT_Echinoidea","A169","Echinoidea","A169_P1","small",1,1,"RAW","occurrence",1,1,1.6094379124341,5,"LAT","MULT",299,5.70044357339069,0.867811188511206,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-1.01537087432702,-0.907808079414792,-0.434407562167271,0.460821715348801,0.488737199571419,0.666409685822035
"A17_P1_LAT_Aves","A17","Aves","A17_P1","moderate",2,10,"RESURVEYED","occurrence",214,1,0.693147180559945,2,"LAT","TWO",490.15,6.19471146670774,0.875527382176742,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-1.00765468066149,-0.900091885749256,-0.426691368501735,0.464919138438051,0.493082834812554,0.672335106310348
"A176_P1_LAT_Phaeophyceae","A176","Phaeophyceae","A176_P1","small",1,1,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",2053.08,7.62709638362456,2.62622149852204,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.743039435683806,0.850602230596039,1.32400274784356,1.39456590541434,1.4790453933233,2.01672837006358
"A18_P1_LAT_Insecta","A18","Insecta","A18_P1","large",3,100,"BALANCED","occurrence",48,1,0.693147180559945,2,"LAT","TWO",924.01,6.82872289409394,1.58812798947598,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.295054073362247,-0.187491278450015,0.285909238797507,0.843321535827738,0.894407950039305,1.21955546151408
"A180_P1_LAT_Aves","A180","Aves","A180_P1","very_large",4,1000,"RESURVEYED","abundance",1,1,4.06044301054642,58,"LAT","CONTINUOUS",2687.44,7.8963443466053,2.00009747673925,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.116915413901023,0.224478208813255,0.697878726060776,1.06208396745497,1.12642248981419,1.53591512616231
"A181_P1_LAT_Aves","A181","Aves","A181_P1","moderate",2,10,"BALANCED","abundance",69,1,2.77258872223978,16,"LAT","CONTINUOUS",1068.05,6.97358983490368,1.59658266910155,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.286599393736681,-0.179036598824449,0.294363918423072,0.847811106853506,0.899169488606884,1.22604798024119
"A183_P1_LAT_Malacostraca","A183","Malacostraca","A183_P1","small",1,1,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",960.65,6.86761013867771,1.81073467881401,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.0724473840242237,0.0351154108880085,0.50851592813553,0.961529272472448,1.01977643041068,1.39049962064406
"A185_P1_LAT_Insecta","A185","Insecta","A185_P1","large",3,100,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",1068.05,6.97358983490368,2.31293747170373,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.4297554088655,0.537318203777732,1.01071872102525,1.22820704240237,1.3026089057962,1.77615125761217
"A187_P1_LAT_Aves","A187","Aves","A187_P1","large",3,100,"BALANCED","occurrence",1,2,0.693147180559945,2,"LAT","TWO",1068.05,6.97358983490368,1.70484960252094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.17833246031729,-0.0707696654050582,0.402630851842463,0.905302591907382,0.960143671178045,1.3091883384667
"A187_P1_LAT_Insecta","A187","Insecta","A187_P1","large",3,100,"BALANCED","occurrence",1,2,0.693147180559945,2,"LAT","TWO",1068.05,6.97358983490368,1.70484960252094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.17833246031729,-0.0707696654050582,0.402630851842463,0.905302591907382,0.960143671178045,1.3091883384667
"A188_P1_LAT_Anthozoa","A188","Anthozoa","A188_P1","small",1,1,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",212.42,5.35856544689339,0.864992875871054,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-1.01818918696718,-0.910626392054944,-0.437225874807422,0.459325145953963,0.487149971559728,0.664245446796384
"A19_P1_LAT_Magnoliopsida","A19","Magnoliopsida","A19_P1","moderate",2,10,"BALANCED","occurrence",540,7,0.693147180559945,2,"LAT","TWO",361.26,5.88959792070441,0.910599172632322,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.972582890205908,-0.865020095293676,-0.391619578046155,0.48354282392639,0.512834698902509,0.699267440403454
"A19_P1_LAT_Lycopodiopsida","A19","Lycopodiopsida","A19_P1","moderate",2,10,"BALANCED","occurrence",1,7,0.693147180559945,2,"LAT","TWO",361.26,5.88959792070441,0.910599172632322,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.972582890205908,-0.865020095293676,-0.391619578046155,0.48354282392639,0.512834698902509,0.699267440403454
"A19_P1_LAT_Liliopsida","A19","Liliopsida","A19_P1","moderate",2,10,"BALANCED","occurrence",208,7,0.693147180559945,2,"LAT","TWO",361.26,5.88959792070441,0.910599172632322,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.972582890205908,-0.865020095293676,-0.391619578046155,0.48354282392639,0.512834698902509,0.699267440403454
"A19_P1_LAT_Polypodiopsida","A19","Polypodiopsida","A19_P1","moderate",2,10,"BALANCED","occurrence",21,7,0.693147180559945,2,"LAT","TWO",361.26,5.88959792070441,0.910599172632322,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.972582890205908,-0.865020095293676,-0.391619578046155,0.48354282392639,0.512834698902509,0.699267440403454
"A19_P1_LAT_Pinopsida","A19","Pinopsida","A19_P1","moderate",2,10,"BALANCED","occurrence",3,7,0.693147180559945,2,"LAT","TWO",361.26,5.88959792070441,0.910599172632322,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.972582890205908,-0.865020095293676,-0.391619578046155,0.48354282392639,0.512834698902509,0.699267440403454
"A19_P1_LAT_Equisetopsida","A19","Equisetopsida","A19_P1","moderate",2,10,"BALANCED","occurrence",5,7,0.693147180559945,2,"LAT","TWO",361.26,5.88959792070441,0.910599172632322,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.972582890205908,-0.865020095293676,-0.391619578046155,0.48354282392639,0.512834698902509,0.699267440403454
"A19_P1_LAT_Psilotopsida","A19","Psilotopsida","A19_P1","moderate",2,10,"BALANCED","occurrence",1,7,0.693147180559945,2,"LAT","TWO",361.26,5.88959792070441,0.910599172632322,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.972582890205908,-0.865020095293676,-0.391619578046155,0.48354282392639,0.512834698902509,0.699267440403454
"A19_P2_LAT_Liliopsida","A19","Liliopsida","A19_P2","moderate",2,10,"BALANCED","occurrence",154,7,0.693147180559945,2,"LAT","TWO",603.13,6.40213276221433,1.17030414534764,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.712877917490592,-0.60531512257836,-0.131914605330838,0.621450346433217,0.659096331340561,0.898700118346393
"A19_P2_LAT_Magnoliopsida","A19","Magnoliopsida","A19_P2","moderate",2,10,"BALANCED","occurrence",410,7,0.693147180559945,2,"LAT","TWO",603.13,6.40213276221433,1.17030414534764,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.712877917490592,-0.60531512257836,-0.131914605330838,0.621450346433217,0.659096331340561,0.898700118346393
"A19_P2_LAT_Polypodiopsida","A19","Polypodiopsida","A19_P2","moderate",2,10,"BALANCED","occurrence",18,7,0.693147180559945,2,"LAT","TWO",603.13,6.40213276221433,1.17030414534764,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.712877917490592,-0.60531512257836,-0.131914605330838,0.621450346433217,0.659096331340561,0.898700118346393
"A19_P2_LAT_Pinopsida","A19","Pinopsida","A19_P2","moderate",2,10,"BALANCED","occurrence",3,7,0.693147180559945,2,"LAT","TWO",603.13,6.40213276221433,1.17030414534764,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.712877917490592,-0.60531512257836,-0.131914605330838,0.621450346433217,0.659096331340561,0.898700118346393
"A19_P2_LAT_Equisetopsida","A19","Equisetopsida","A19_P2","moderate",2,10,"BALANCED","occurrence",6,7,0.693147180559945,2,"LAT","TWO",603.13,6.40213276221433,1.17030414534764,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.712877917490592,-0.60531512257836,-0.131914605330838,0.621450346433217,0.659096331340561,0.898700118346393
"A19_P2_LAT_Lycopodiopsida","A19","Lycopodiopsida","A19_P2","moderate",2,10,"BALANCED","occurrence",2,7,0.693147180559945,2,"LAT","TWO",603.13,6.40213276221433,1.17030414534764,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.712877917490592,-0.60531512257836,-0.131914605330838,0.621450346433217,0.659096331340561,0.898700118346393
"A19_P2_LAT_Psilotopsida","A19","Psilotopsida","A19_P2","moderate",2,10,"BALANCED","occurrence",1,7,0.693147180559945,2,"LAT","TWO",603.13,6.40213276221433,1.17030414534764,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.712877917490592,-0.60531512257836,-0.131914605330838,0.621450346433217,0.659096331340561,0.898700118346393
"A19_P3_LAT_Magnoliopsida","A19","Magnoliopsida","A19_P3","moderate",2,10,"BALANCED","occurrence",361,6,0.693147180559945,2,"LAT","TWO",210.91,5.35143150219752,0.699690789159506,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",-1.18349127367872,-1.07592847876649,-0.602527961518971,0.371547076072384,0.394054514837956,0.537306645903352
"A19_P3_LAT_Liliopsida","A19","Liliopsida","A19_P3","moderate",2,10,"BALANCED","occurrence",130,6,0.693147180559945,2,"LAT","TWO",210.91,5.35143150219752,0.699690789159506,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",-1.18349127367872,-1.07592847876649,-0.602527961518971,0.371547076072384,0.394054514837956,0.537306645903352
"A19_P3_LAT_Polypodiopsida","A19","Polypodiopsida","A19_P3","moderate",2,10,"BALANCED","occurrence",17,6,0.693147180559945,2,"LAT","TWO",210.91,5.35143150219752,0.699690789159506,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",-1.18349127367872,-1.07592847876649,-0.602527961518971,0.371547076072384,0.394054514837956,0.537306645903352
"A19_P3_LAT_Lycopodiopsida","A19","Lycopodiopsida","A19_P3","moderate",2,10,"BALANCED","occurrence",4,6,0.693147180559945,2,"LAT","TWO",210.91,5.35143150219752,0.699690789159506,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",-1.18349127367872,-1.07592847876649,-0.602527961518971,0.371547076072384,0.394054514837956,0.537306645903352
"A19_P3_LAT_Pinopsida","A19","Pinopsida","A19_P3","moderate",2,10,"BALANCED","occurrence",2,6,0.693147180559945,2,"LAT","TWO",210.91,5.35143150219752,0.699690789159506,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",-1.18349127367872,-1.07592847876649,-0.602527961518971,0.371547076072384,0.394054514837956,0.537306645903352
"A19_P3_LAT_Equisetopsida","A19","Equisetopsida","A19_P3","moderate",2,10,"BALANCED","occurrence",5,6,0.693147180559945,2,"LAT","TWO",210.91,5.35143150219752,0.699690789159506,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",-1.18349127367872,-1.07592847876649,-0.602527961518971,0.371547076072384,0.394054514837956,0.537306645903352
"A19_P4_LAT_Polypodiopsida","A19","Polypodiopsida","A19_P4","moderate",2,10,"BALANCED","occurrence",26,7,0.693147180559945,2,"LAT","TWO",398.56,5.98785805151387,0.955473436488094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",-0.927708626350136,-0.820145831437904,-0.346745314190382,0.50737178063817,0.538107157174595,0.733727291202248
"A19_P4_LAT_Magnoliopsida","A19","Magnoliopsida","A19_P4","moderate",2,10,"BALANCED","occurrence",420,7,0.693147180559945,2,"LAT","TWO",398.56,5.98785805151387,0.955473436488094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",-0.927708626350136,-0.820145831437904,-0.346745314190382,0.50737178063817,0.538107157174595,0.733727291202248
"A19_P4_LAT_Liliopsida","A19","Liliopsida","A19_P4","moderate",2,10,"BALANCED","occurrence",166,7,0.693147180559945,2,"LAT","TWO",398.56,5.98785805151387,0.955473436488094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",-0.927708626350136,-0.820145831437904,-0.346745314190382,0.50737178063817,0.538107157174595,0.733727291202248
"A19_P4_LAT_Equisetopsida","A19","Equisetopsida","A19_P4","moderate",2,10,"BALANCED","occurrence",8,7,0.693147180559945,2,"LAT","TWO",398.56,5.98785805151387,0.955473436488094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",-0.927708626350136,-0.820145831437904,-0.346745314190382,0.50737178063817,0.538107157174595,0.733727291202248
"A19_P4_LAT_Lycopodiopsida","A19","Lycopodiopsida","A19_P4","moderate",2,10,"BALANCED","occurrence",7,7,0.693147180559945,2,"LAT","TWO",398.56,5.98785805151387,0.955473436488094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",-0.927708626350136,-0.820145831437904,-0.346745314190382,0.50737178063817,0.538107157174595,0.733727291202248
"A19_P4_LAT_Pinopsida","A19","Pinopsida","A19_P4","moderate",2,10,"BALANCED","occurrence",3,7,0.693147180559945,2,"LAT","TWO",398.56,5.98785805151387,0.955473436488094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",-0.927708626350136,-0.820145831437904,-0.346745314190382,0.50737178063817,0.538107157174595,0.733727291202248
"A19_P4_LAT_Psilotopsida","A19","Psilotopsida","A19_P4","moderate",2,10,"BALANCED","occurrence",1,7,0.693147180559945,2,"LAT","TWO",398.56,5.98785805151387,0.955473436488094,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",-0.927708626350136,-0.820145831437904,-0.346745314190382,0.50737178063817,0.538107157174595,0.733727291202248
"A194_P1_LAT_Actinopterygii","A194","Actinopterygii","A194_P1","small",1,1,"RESURVEYED","abundance",29,1,0.693147180559945,2,"LAT","TWO",585.97,6.37326859372728,1.2986463663628,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.584535696475428,-0.476972901563196,-0.0035723843156743,0.689602132470162,0.731376590590661,0.9972566941508
"A196_P1_LAT_Actinopterygii","A196","Actinopterygii","A196_P1","small",1,1,"RAW","abundance",17,4,0.693147180559945,2,"LAT","TWO",398.7,5.98820925438731,1.76209264960592,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.121089413232315,-0.0135266183200828,0.459873898927438,0.935699571686757,0.992382027744111,1.35314642696385
"A196_P1_LAT_Chondrichthyes","A196","Chondrichthyes","A196_P1","small",1,1,"RAW","abundance",5,4,0.693147180559945,2,"LAT","TWO",398.7,5.98820925438731,1.76209264960592,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.121089413232315,-0.0135266183200828,0.459873898927438,0.935699571686757,0.992382027744111,1.35314642696385
"A196_P1_LAT_Cephalopoda","A196","Cephalopoda","A196_P1","small",1,1,"RAW","abundance",1,4,0.693147180559945,2,"LAT","TWO",398.7,5.98820925438731,1.76209264960592,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.121089413232315,-0.0135266183200828,0.459873898927438,0.935699571686757,0.992382027744111,1.35314642696385
"A196_P1_LAT_Malacostraca","A196","Malacostraca","A196_P1","small",1,1,"RAW","abundance",1,4,0.693147180559945,2,"LAT","TWO",398.7,5.98820925438731,1.76209264960592,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.121089413232315,-0.0135266183200828,0.459873898927438,0.935699571686757,0.992382027744111,1.35314642696385
"A196_P2_LAT_Actinopterygii","A196","Actinopterygii","A196_P2","small",1,1,"RAW","abundance",19,2,0.693147180559945,2,"LAT","TWO",398.7,5.98820925438731,1.76209264960592,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.121089413232315,-0.0135266183200828,0.459873898927438,0.935699571686757,0.992382027744111,1.35314642696385
"A196_P2_LAT_Chondrichthyes","A196","Chondrichthyes","A196_P2","small",1,1,"RAW","abundance",1,2,0.693147180559945,2,"LAT","TWO",398.7,5.98820925438731,1.76209264960592,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",-0.121089413232315,-0.0135266183200828,0.459873898927438,0.935699571686757,0.992382027744111,1.35314642696385
"A196_P3_LAT_Actinopterygii","A196","Actinopterygii","A196_P3","small",1,1,"RAW","abundance",34,5,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P3_LAT_Chondrichthyes","A196","Chondrichthyes","A196_P3","small",1,1,"RAW","abundance",13,5,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P3_LAT_Cephalopoda","A196","Cephalopoda","A196_P3","small",1,1,"RAW","abundance",1,5,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P3_LAT_Bivalvia","A196","Bivalvia","A196_P3","small",1,1,"RAW","abundance",1,5,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P3_LAT_Malacostraca","A196","Malacostraca","A196_P3","small",1,1,"RAW","abundance",1,5,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P3",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P4_LAT_Malacostraca","A196","Malacostraca","A196_P4","small",1,1,"RAW","abundance",1,4,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P4_LAT_Chondrichthyes","A196","Chondrichthyes","A196_P4","small",1,1,"RAW","abundance",7,4,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P4_LAT_Actinopterygii","A196","Actinopterygii","A196_P4","small",1,1,"RAW","abundance",20,4,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A196_P4_LAT_Cephalopoda","A196","Cephalopoda","A196_P4","small",1,1,"RAW","abundance",1,4,0.693147180559945,2,"LAT","TWO",813.65,6.70153029810662,2.49856100521518,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P4",0.61537894237695,0.722941737289182,1.1963422545367,1.32677612776828,1.40714907207197,1.91869530669359
"A2_P1_LAT_Actinopterygii","A2","Actinopterygii","A2_P1","small",1,1,"RESURVEYED","occurrence",13,1,0.693147180559945,2,"LAT","TWO",1567.47,7.35721813356795,1.40457641490567,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.478605647932565,-0.371042853020333,0.102357664227188,0.745852694024052,0.791034677465667,1.07860251142434
"A20_P1_LAT_Insecta","A20","Insecta","A20_P1","large",3,100,"RESURVEYED","occurrence",37,1,0.693147180559945,2,"LAT","TWO",1088.73,6.99276715830798,1.42506554559765,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.458116517240585,-0.350553722328352,0.122846794919169,0.756732752355268,0.802573823870579,1.09433652744991
"A201_P1_LAT_Actinopterygii","A201","Actinopterygii","A201_P1","small",1,1,"RAW","occurrence",1,1,2.77258872223978,16,"LAT","MULT",1787.67,7.48866837494108,1.69101509682584,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.192166966012393,-0.0846041711001608,0.38879634614736,0.897956246608058,0.952352301741475,1.29856454297313
"A202_P1_LAT_Coccolithophyceae","A202","Coccolithophyceae","A202_P1","moderate",2,10,"RAW","occurrence",1,1,2.19722457733622,9,"LAT","MULT",2406.33,7.78585804423668,2.38768786624286,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.504505803404633,0.612068598316865,1.08546911556439,1.26790070559841,1.34470711676371,1.83355359074567
"A203_P1_LAT_Maxillopoda","A203","Maxillopoda","A203_P1","small",1,1,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",1834.19,7.51435824614182,2.48520246545365,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.602020402615422,0.709583197527654,1.18298371477518,1.3196825280441,1.39962575893676,1.90843701502441
"A204_P1_LAT_Insecta","A204","Insecta","A204_P1","moderate",2,10,"BALANCED","occurrence",470,1,0.693147180559945,2,"LAT","TWO",279.02,5.63128346383996,0.80242837806382,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-1.08075368477441,-0.973190889862178,-0.499790372614657,0.426102390150447,0.451914660174358,0.61620090913738
"A205_P1_LAT_Mammalia","A205","Mammalia","A205_P1","small",1,1,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",646.79,6.47202166685369,1.49192718626674,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.391254876571493,-0.283692081659261,0.189708435588261,0.792237360214755,0.840229216485905,1.1456809276394
"A207_P1_LAT_Insecta","A207","Insecta","A207_P1","small",1,1,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",495.48,6.205526989686,1.30944552484507,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.573736537993158,-0.466173743080926,0.00722677416659501,0.695336659521675,0.737458501660979,1.00554958540017
"A209_P1_LAT_Aves","A209","Aves","A209_P1","small",1,1,"BALANCED","occurrence",1,1,0.693147180559945,2,"LAT","TWO",3185.45,8.0663488453103,2.40018241339651,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.517000350558276,0.624563145470508,1.09796366271803,1.27453551133504,1.35174384326209,1.84314840509398
"A209_P2_LAT_Aves","A209","Aves","A209_P2","small",1,1,"BALANCED","occurrence",1,1,0.693147180559945,2,"LAT","TWO",2918.31,7.9787599605887,2.29943812153321,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",0.416256058694979,0.523818853607211,0.997219370854732,1.22103867008356,1.2950062905203,1.76578483479459
"A211_P1_LAT_Insecta","A211","Insecta","A211_P1","small",1,1,"RAW","occurrence",1,1,0.693147180559945,2,"LAT","TWO",577.19,6.35817150173231,1.41104745597343,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.4721346068648,-0.364571811952568,0.108828705294954,0.749288921033358,0.794679062939881,1.08357175416054
"A212_P1_LAT_Insecta","A212","Insecta","A212_P1","small",1,1,"RAW","occurrence",3,1,0.693147180559945,2,"LAT","TWO",1494.43,7.30950014221955,2.24805178406526,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.36486972122703,0.472432516139262,0.945833033386784,1.19375169742065,1.26606633790986,1.7263242315425
"A212_P2_LAT_Insecta","A212","Insecta","A212_P2","small",1,1,"RAW","occurrence",5,1,0.693147180559945,2,"LAT","TWO",1494.43,7.30950014221955,2.24805178406526,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P2",0.36486972122703,0.472432516139262,0.945833033386784,1.19375169742065,1.26606633790986,1.7263242315425
"A213_P1_LAT_Actinopterygii","A213","Actinopterygii","A213_P1","large",3,100,"RAW","abundance",18,2,0.693147180559945,2,"LAT","TWO",752.76,6.62374645189665,2.91694701665123,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",1.033764953813,1.14132774872523,1.61472826597275,1.54894583705569,1.64277729428919,2.23998234945661
"A213_P1_LAT_Chondrichthyes","A213","Chondrichthyes","A213_P1","large",3,100,"RAW","abundance",1,2,0.693147180559945,2,"LAT","TWO",752.76,6.62374645189665,2.91694701665123,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",1.033764953813,1.14132774872523,1.61472826597275,1.54894583705569,1.64277729428919,2.23998234945661
"A214_P1_LAT_Aves","A214","Aves","A214_P1","moderate",2,10,"RESURVEYED","occurrence",68,1,0.693147180559945,2,"LAT","TWO",2975.94,7.99831523445942,2.11708875620082,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.233906693362592,0.341469488274824,0.814870005522345,1.12420822074423,1.19231008270916,1.62575508538622
"A215_P1_LAT_Aves","A215","Aves","A215_P1","small",1,1,"BALANCED","occurrence",1,1,2.63905732961526,14,"LAT","MULT",908.83,6.81215805798543,0.916688553534672,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.966493509303558,-0.858930714391326,-0.385530197143804,0.486776383242037,0.516264139555889,0.703943598613569
"A216_P1_LAT_Actinopterygii","A216","Actinopterygii","A216_P1","small",1,1,"RAW","abundance",1,1,1.6094379124341,5,"LAT","MULT",845.83,6.74031839378747,2.16103518418319,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.277853121344965,0.385415916257197,0.858816433504718,1.14754448166642,1.21705999885177,1.65950243233501
"A218_P1_LAT_Insecta","A218","Insecta","A218_P1","small",1,1,"RAW","occurrence",3,1,0.693147180559945,2,"LAT","TWO",1500.58,7.31360697902068,2.25257612792251,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.369394065084276,0.476956859996509,0.95035737724403,1.19615419686376,1.26861437505891,1.72979856629224
"A219_P1_LAT_Malacostraca","A219","Malacostraca","A219_P1","small",1,1,"BALANCED","occurrence",3,1,1.38629436111989,4,"LAT","MULT",1177.22,7.07091100568153,1.30221875067848,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",-0.580963312159755,-0.473400517247522,-1.11022302462516e-15,0.691499126067419,0.733388499551216,0.999999999999999
"A220_P1_LAT_Aves","A220","Aves","A220_P1","small",1,1,"RAW","occurrence",1,1,1.94591014905531,7,"LAT","MULT",2740.96,7.91606350298215,2.41724983432771,"LAT",1.88318206283823,1.775619267926,1.30221875067848,"P1",0.534067771489475,0.641630566401707,1.11503108364923,1.28359858668394,1.36135593817427,1.85625482129502
